Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	YA1409         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	   35.9125	-82.379167 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          160	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1410         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 36.009722	-82.231944 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          325	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1411         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.833333	-82.416667 	06010105	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1412         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.916667	-82.25     	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          125	FEET                	 	G	CLAUD LEDFORD C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1413         	CONE RIVER / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.916667	-82.25     	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          125	FEET                	 	G	DAVID MCCURRY C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1414         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.916667	-82.416667 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          100	FEET                	 	G	COY EDWARDS C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1416         	SPRUCE PINE / TENNESSEE / FRENCH BROAD                                                                                                                                        	NC DE&NR                 	North Carolina                	Yancey                        	      35.9	-82.183333 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          245	FEET                	 	G	CLYDE NUTTER C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1417         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.866667	-82.183333 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          305	FEET                	 	G	MR. BRUMBAUGH C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1418         	MICAVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                          	NC DE&NR                 	North Carolina                	Yancey                        	      35.9	-82.183333 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          280	FEET                	 	G	BOWDITCH UNION CHURCH C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1419         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.978611	-82.443611 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          105	FEET                	 	G	KENNETH RAMSEY C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1420         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.916667	-82.166667 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          365	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1421         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	 35.916667	-82.166667 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          265	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1422         	BURNSVILLE / TENNESSEE / FRENCH BROAD                                                                                                                                         	NC DE&NR                 	North Carolina                	Yancey                        	      35.9	-82.283333 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          440	FEET                	 	G	BOYD WHEELER C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	YA1423         	MICANILLE / TENNESSEE / FRENCH BROAD                                                                                                                                          	NC DE&NR                 	North Carolina                	Yancey                        	 35.833333	-82.166667 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          244	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NCGWNW	YA1046         	VIXEN / SOUTHEAST / FRENCH BROAD                                                                                                                                              	NC ENV. HTH. NAT. RES.   	North Carolina                	Yancey                        	 35.888333	-82.283333 	06010108	               	              	        	                                                            	J83I1,100YA1046                         	/TYPA/AMBNT/WELL                                                 	           15	FEET                	 	G	none
21NCGWNW	YA1062         	CANE RIVER / SOUTHEAST / FRENCH BROAD                                                                                                                                         	NC ENV. HTH. NAT. RES.   	North Carolina                	Yancey                        	 35.889722	-82.369444 	06010108	               	              	        	                                                            	J84H1                                   	/TYPA/AMBNT/WELL                                                 	           35	FEET                	 	G	none
