DATE,TIME,INSTITUTION,TP,CHLA,LAT,LONG,YEAR,SEASON,DISTANCE
9/27/2010,11:00,NOAA,75.19,42.04,41.8337,-83.1912,2010,Late,0.31047
9/27/2010,10:26,NOAA,129.77,115.29,41.8595,-83.2647,2010,Late,0.26193
9/27/2010,9:34,NOAA,18.76,5.01,41.8865,-83.3333,2010,Late,0.23395
9/29/2010,10:55,Toledo,131.2,7.79,41.7156,-83.4549,2010,Late,0.02421
9/29/2010,11:22,Toledo,63.3,20.28,41.7346,-83.2955,2010,Late,0.1783
9/29/2010,10:40,Toledo,47.8,8.94,41.7426,-83.402,2010,Late,0.08193
9/29/2010,9:25,Toledo,19.6,4.81,41.7506,-83.1042,2010,Late,0.36946
9/29/2010,10:21,Toledo,87.7,49.12,41.7891,-83.3565,2010,Late,0.14628
9/29/2010,9:52,Toledo,59.9,2.14,41.821,-83.1855,2010,Late,0.31028
10/7/2010,11:31,NOAA,22.06,4.55,41.5927,-82.7103,2010,Late,0.76641
10/7/2010,11:10,NOAA,15.97,2.96,41.6453,-82.8102,2010,Late,0.66144
10/7/2010,10:46,NOAA,25.16,26.8,41.7162,-83.4257,2010,Late,0.04821
10/7/2010,12:30,NOAA,38.99,11.7,41.7537,-83.3192,2010,Late,0.161
10/7/2010,10:37,NOAA,27.9,18.27,41.763,-83.403,2010,Late,0.09423
10/7/2010,11:49,NOAA,59.38,4.87,41.8325,-83.3627,2010,Late,0.1731
10/7/2010,12:14,NOAA,98.95,6.25,41.8338,-83.1913,2010,Late,0.31042
10/7/2010,10:18,NOAA,22.53,4.08,41.8597,-83.264,2010,Late,0.26261
10/7/2010,12:05,NOAA,63.43,9.91,41.8845,-83.3317,2010,Late,0.23327
10/8/2010,13:00,Toledo,49.2,NA,41.7346,-83.2955,2010,Late,0.1783
10/12/2010,,ODNR,90.5,NA,41.7022,-83.2478,2010,Late,0.22194
10/12/2010,,ODNR,25.1,NA,41.8393,-83.055,2010,Late,0.43859
10/13/2010,,ODNR,NA,10.2,41.7022,-83.2478,2010,Late,0.22194
10/13/2010,,ODNR,NA,14.85,41.768,-83.3012,2010,Late,0.18304
10/13/2010,,ODNR,NA,3.07,41.8393,-83.055,2010,Late,0.43859
10/13/2010,,ODNR,NA,3.54,41.8478,-83.136,2010,Late,0.3664
10/15/2010,,ODNR,NA,5.1,41.4493,-82.6198,2010,Late,0.88506
10/18/2010,12:40,NOAA,26.39,16.61,41.5925,-82.7108,2010,Late,0.76594
10/18/2010,12:13,NOAA,63.73,2.53,41.6432,-82.8125,2010,Late,0.65931
10/18/2010,11:57,NOAA,24.36,22.22,41.7052,-83.3865,2010,Late,0.08362
10/18/2010,11:43,NOAA,11.78,8.48,41.7165,-83.4258,2010,Late,0.04824
10/18/2010,10:46,NOAA,23.85,1.94,41.7538,-83.3193,2010,Late,0.16094
10/18/2010,11:14,NOAA,13,4.02,41.764,-83.4025,2010,Late,0.09529
10/18/2010,11:01,NOAA,19.29,16.84,41.8045,-83.256,2010,Late,0.23945
10/18/2010,11:27,NOAA,10.46,3.31,41.8315,-83.365,2010,Late,0.17089
10/18/2010,12:23,NOAA,59.77,4.82,41.855,-83.2583,2010,Late,0.26425
5/5/2011,,ODNR,NA,1.17,41.4493,-82.6198,2011,Early,0.88506
5/5/2011,,ODNR,NA,1.67,41.5275,-82.601,2011,Early,0.88493
5/5/2011,,ODNR,NA,0.6,41.571,-82.7708,2011,Early,0.71002
5/5/2011,,ODNR,NA,0.56,41.6345,-82.7635,2011,Early,0.70887
5/5/2011,,ODNR,44.2,0.34,41.7022,-83.2478,2011,Early,0.22194
5/5/2011,,ODNR,NA,1.34,41.768,-83.3012,2011,Early,0.18304
5/5/2011,,ODNR,12.4,1.56,41.8393,-83.055,2011,Early,0.43859
5/5/2011,,ODNR,NA,1.67,41.8478,-83.136,2011,Early,0.3664
5/19/2011,,ODNR,NA,4.93,41.4493,-82.6198,2011,Early,0.88506
5/19/2011,,ODNR,NA,3.59,41.5275,-82.601,2011,Early,0.88493
5/19/2011,,ODNR,NA,3.84,41.571,-82.7708,2011,Early,0.71002
5/19/2011,,ODNR,NA,1.64,41.6345,-82.7635,2011,Early,0.70887
5/19/2011,,ODNR,136.8,2.79,41.7022,-83.2478,2011,Early,0.22194
5/19/2011,,ODNR,NA,0,41.768,-83.3012,2011,Early,0.18304
5/19/2011,,ODNR,565.3,3.2,41.8393,-83.055,2011,Early,0.43859
5/19/2011,,ODNR,NA,5.05,41.8478,-83.136,2011,Early,0.3664
5/31/2011,10:36,Toledo,365.7,1.59,41.716,-83.4548,2011,Early,0.02459
5/31/2011,14:03,Toledo,326,0.72,41.7339,-83.2985,2011,Early,0.17522
5/31/2011,11:07,Toledo,273.8,3.13,41.7426,-83.4011,2011,Early,0.08267
5/31/2011,13:15,Toledo,20.7,22.16,41.7499,-83.1036,2011,Early,0.36995
5/31/2011,11:29,Toledo,143.3,52.16,41.7892,-83.3549,2011,Early,0.14758
5/31/2011,12:12,Toledo,40.8,9.04,41.8209,-83.1853,2011,Early,0.31042
6/3/2011,,ODNR,NA,10,41.4493,-82.6198,2011,Early,0.88506
6/3/2011,,ODNR,NA,1.67,41.5275,-82.601,2011,Early,0.88493
6/3/2011,,ODNR,NA,0.94,41.571,-82.7708,2011,Early,0.71002
6/3/2011,,ODNR,NA,5.16,41.6345,-82.7635,2011,Early,0.70887
6/3/2011,,ODNR,86.3,0,41.7022,-83.2478,2011,Early,0.22194
6/3/2011,,ODNR,NA,0.95,41.768,-83.3012,2011,Early,0.18304
6/3/2011,,ODNR,152.1,0.49,41.8393,-83.055,2011,Early,0.43859
6/3/2011,,ODNR,NA,0,41.8478,-83.136,2011,Early,0.3664
6/8/2011,18:11,Toledo,208.4,21.64,41.715,-83.4551,2011,Early,0.02362
6/8/2011,17:49,Toledo,182.8,11.92,41.7425,-83.4009,2011,Early,0.08278
6/8/2011,16:13,Toledo,47.7,19.44,41.7502,-83.1036,2011,Early,0.36999
6/8/2011,17:15,Toledo,160.4,9.35,41.7889,-83.3563,2011,Early,0.14631
6/15/2011,,ODNR,179.5,NA,41.7022,-83.2478,2011,Early,0.22194
6/15/2011,,ODNR,86.8,NA,41.8393,-83.055,2011,Early,0.43859
6/20/2011,12:00,Toledo,190.9,NA,41.7425,-83.4009,2011,Early,0.08278
6/20/2011,11:27,Toledo,34.2,NA,41.7516,-83.1029,2011,Early,0.37089
6/27/2011,11:23,Toledo,150.5,103.73,41.715,-83.4551,2011,Early,0.02362
6/27/2011,14:45,Toledo,75.3,7.92,41.7339,-83.2985,2011,Early,0.17522
6/27/2011,11:46,Toledo,96.1,16.75,41.7425,-83.4009,2011,Early,0.08278
6/27/2011,12:00,Toledo,28.7,15.1,41.7516,-83.1029,2011,Early,0.37089
6/27/2011,14:00,Toledo,90.2,7.92,41.7892,-83.3549,2011,Early,0.14758
6/27/2011,13:30,Toledo,17.4,8.62,41.8209,-83.1853,2011,Early,0.31042
6/28/2011,8:25,NOAA,37.77,32.8,41.7045,-83.3865,2011,Early,0.08355
6/28/2011,10:07,NOAA,88.29,15.42,41.7175,-83.4245,2011,Early,0.04984
6/28/2011,7:35,NOAA,105.07,4.62,41.7532,-83.3197,2011,Early,0.16036
6/28/2011,8:48,NOAA,15.98,10.42,41.7645,-83.403,2011,Early,0.09529
6/28/2011,9:39,NOAA,64.7,19.4,41.805,-83.256,2011,Early,0.23967
6/28/2011,8:01:00 AM,NOAA,105.61,16.46,41.8342,-83.1913,2011,Early,0.3106
6/28/2011,9:14,NOAA,73.5,9.86,41.8365,-83.3628,2011,Early,0.1762
6/28/2011,10:31,NOAA,157.58,50.16,41.857,-83.2597,2011,Early,0.26434
6/28/2011,11:05,NOAA,88.67,6.42,41.8855,-83.332,2011,Early,0.2339
6/30/2011,,ODNR,NA,11.11,41.4493,-82.6198,2011,Early,0.88506
6/30/2011,,ODNR,NA,5.16,41.5275,-82.601,2011,Early,0.88493
6/30/2011,,ODNR,NA,6.51,41.571,-82.7708,2011,Early,0.71002
6/30/2011,,ODNR,NA,6.53,41.6345,-82.7635,2011,Early,0.70887
6/30/2011,,ODNR,168.9,34.93,41.7022,-83.2478,2011,Early,0.22194
6/30/2011,,ODNR,NA,16.8,41.768,-83.3012,2011,Early,0.18304
6/30/2011,,ODNR,414.4,5.83,41.8393,-83.055,2011,Early,0.43859
6/30/2011,,ODNR,NA,3.88,41.8478,-83.136,2011,Early,0.3664
7/11/2011,,ODNR,NA,2.64,41.4493,-82.6198,2011,Mid,0.88506
7/11/2011,,ODNR,NA,1.87,41.5275,-82.601,2011,Mid,0.88493
7/11/2011,,ODNR,NA,5.13,41.571,-82.7708,2011,Mid,0.71002
7/11/2011,,ODNR,NA,2.18,41.6345,-82.7635,2011,Mid,0.70887
7/11/2011,,ODNR,30.9,5.91,41.7022,-83.2478,2011,Mid,0.22194
7/11/2011,9:40,Toledo,152.4,33.08,41.7157,-83.455,2011,Mid,0.02423
7/11/2011,12:16,Toledo,27.2,NA,41.7335,-83.2966,2011,Mid,0.17699
7/11/2011,12:16,Toledo,NA,10.4,41.7335,-83.2966,2011,Mid,0.17699
7/11/2011,10:01,Toledo,57.1,6.66,41.7423,-83.4015,2011,Mid,0.08217
7/11/2011,11:38,Toledo,24.5,7.6,41.7503,-83.1043,2011,Mid,0.36931
7/11/2011,,ODNR,NA,4.18,41.768,-83.3012,2011,Mid,0.18304
7/11/2011,10:26,Toledo,35.4,4.55,41.7891,-83.3552,2011,Mid,0.14729
7/11/2011,11:04,Toledo,51.5,5.98,41.8211,-83.1855,2011,Mid,0.31032
7/11/2011,,ODNR,139.5,4.3,41.8393,-83.055,2011,Mid,0.43859
7/11/2011,,ODNR,NA,5.68,41.8478,-83.136,2011,Mid,0.3664
7/12/2011,8:18,NOAA,49.33,1.3,41.5925,-82.7108,2011,Mid,0.76594
7/12/2011,16:48,NOAA,52.35,12.52,41.6432,-82.8125,2011,Mid,0.65931
7/12/2011,9:26,NOAA,32.49,3.11,41.7045,-83.3872,2011,Mid,0.08286
7/12/2011,14:06,NOAA,16.37,11.06,41.7047,-83.3873,2011,Mid,0.08278
7/12/2011,15:13,NOAA,67.16,11.46,41.7178,-83.4235,2011,Mid,0.05088
7/12/2011,11:22,NOAA,13.25,9.12,41.7502,-83.4025,2011,Mid,0.08605
7/12/2011,16:16,NOAA,72.98,23.14,41.7547,-83.321,2011,Mid,0.15968
7/12/2011,11:58,NOAA,22.2,4.99,41.7645,-83.4017,2011,Mid,0.09621
7/12/2011,13:34,NOAA,13.25,5.64,41.8,-83.2562,2011,Mid,0.23727
7/12/2011,14:43,NOAA,22.09,11.04,41.8045,-83.2565,2011,Mid,0.239
7/12/2011,11:02,NOAA,30.1,34.46,41.8337,-83.1902,2011,Mid,0.31136
7/12/2011,9:55,NOAA,64.66,9.64,41.8345,-83.193,2011,Mid,0.30921
7/12/2011,13:11,NOAA,10.45,5.01,41.8367,-83.3605,2011,Mid,0.17776
7/12/2011,12:24,NOAA,16.58,5.42,41.8372,-83.3633,2011,Mid,0.17645
7/12/2011,10:18,NOAA,64.61,4.6,41.859,-83.2667,2011,Mid,0.26006
7/15/2011,13:27,Toledo,128.7,66.47,41.7423,-83.4015,2011,Mid,0.08217
7/22/2011,13:29,Toledo,117.5,41.55,41.7156,-83.4553,2011,Mid,0.02397
7/22/2011,13:58,Toledo,45.3,11.76,41.7333,-83.2975,2011,Mid,0.17607
7/22/2011,12:56,Toledo,50.6,27.83,41.7425,-83.4016,2011,Mid,0.0822
7/22/2011,10:16,Toledo,23.5,8.07,41.7503,-83.1041,2011,Mid,0.36951
7/22/2011,11:43,Toledo,66.6,13.17,41.789,-83.3566,2011,Mid,0.14614
7/22/2011,10:56,Toledo,37.6,30.02,41.8148,-83.1832,2011,Mid,0.30996
7/27/2011,,ODNR,NA,2.41,41.4493,-82.6198,2011,Mid,0.88506
7/27/2011,,ODNR,NA,7.05,41.5275,-82.601,2011,Mid,0.88493
7/27/2011,,ODNR,NA,8.03,41.571,-82.7708,2011,Mid,0.71002
7/27/2011,,ODNR,NA,7.85,41.6345,-82.7635,2011,Mid,0.70887
7/27/2011,,ODNR,54.9,4.89,41.7022,-83.2478,2011,Mid,0.22194
7/27/2011,,ODNR,NA,14.06,41.768,-83.3012,2011,Mid,0.18304
7/27/2011,,ODNR,70,11.89,41.8393,-83.055,2011,Mid,0.43859
7/27/2011,,ODNR,NA,12.51,41.8478,-83.136,2011,Mid,0.3664
8/1/2011,11:04,NOAA,39.22,52.52,41.5925,-82.7108,2011,Mid,0.76594
8/1/2011,10:48,NOAA,46.49,75.23,41.6453,-82.8108,2011,Mid,0.66084
8/1/2011,14:58,NOAA,31.66,60.25,41.6453,-82.8108,2011,Mid,0.66084
8/1/2011,12:51,NOAA,33.46,72.59,41.7048,-83.3862,2011,Mid,0.08388
8/1/2011,10:21,NOAA,25.3,44.77,41.7177,-83.4237,2011,Mid,0.05065
8/1/2011,14:37,NOAA,19.43,29.2,41.7177,-83.4237,2011,Mid,0.05065
8/1/2011,11:36,NOAA,22.51,43.11,41.754,-83.3187,2011,Mid,0.16157
8/1/2011,13:52,NOAA,20.33,30.97,41.7638,-83.4032,2011,Mid,0.09465
8/1/2011,12:32,NOAA,48.18,125.66,41.8043,-83.2557,2011,Mid,0.23963
8/1/2011,11:51,NOAA,15.85,28.06,41.8318,-83.1968,2011,Mid,0.30461
8/1/2011,14:14,NOAA,16.35,18.34,41.834,-83.363,2011,Mid,0.17409
8/1/2011,11:53,NOAA,27.88,36.88,41.8595,-83.2638,2011,Mid,0.26264
8/1/2011,11:21,NOAA,44.1,79.71,41.8852,-83.3331,2011,Mid,0.23301
8/5/2011,12:30,Toledo,148.5,47.56,41.7152,-83.4556,2011,Mid,0.02347
8/5/2011,13:09,Toledo,60.5,87.01,41.7334,-83.2971,2011,Mid,0.17648
8/5/2011,11:48,Toledo,84.2,80.22,41.7421,-83.4016,2011,Mid,0.08198
8/5/2011,9:37,Toledo,45.3,64.28,41.7499,-83.1046,2011,Mid,0.36896
8/5/2011,11:09,Toledo,61.7,60.1,41.7888,-83.3559,2011,Mid,0.14655
8/5/2011,10:25,Toledo,23,5.91,41.8206,-83.1861,2011,Mid,0.30957
8/12/2011,,ODNR,NA,18.42,41.4493,-82.6198,2011,Mid,0.88506
8/12/2011,,ODNR,NA,7.34,41.5275,-82.601,2011,Mid,0.88493
8/12/2011,,ODNR,NA,6.63,41.571,-82.7708,2011,Mid,0.71002
8/12/2011,,ODNR,NA,10.24,41.6345,-82.7635,2011,Mid,0.70887
8/12/2011,,ODNR,43.1,32.04,41.7022,-83.2478,2011,Mid,0.22194
8/12/2011,11:17,Toledo,69.1,58.53,41.7419,-83.4016,2011,Mid,0.08187
8/12/2011,9:53,Toledo,76.1,NA,41.7499,-83.104,2011,Mid,0.36955
8/12/2011,,ODNR,NA,6.71,41.768,-83.3012,2011,Mid,0.18304
8/12/2011,10:46,Toledo,54.8,51.74,41.7888,-83.3559,2011,Mid,0.14655
8/12/2011,,ODNR,105.3,13.48,41.8393,-83.055,2011,Mid,0.43859
8/12/2011,,ODNR,NA,4.04,41.8478,-83.136,2011,Mid,0.3664
8/19/2011,13:23,Toledo,151.1,36.5,41.7156,-83.4551,2011,Mid,0.02409
8/19/2011,13:54,Toledo,69.6,91.98,41.7334,-83.2962,2011,Mid,0.17736
8/19/2011,13:00,Toledo,78.1,26.91,41.7418,-83.4016,2011,Mid,0.08181
8/19/2011,11:03,Toledo,35.4,41.81,41.7497,-83.1044,2011,Mid,0.36913
8/19/2011,12:18,Toledo,77.2,102.69,41.7888,-83.3557,2011,Mid,0.14671
8/19/2011,11:38,Toledo,30,11.11,41.8206,-83.1861,2011,Mid,0.30957
8/23/2011,8:40,NOAA,38.77,44.9,41.5925,-82.7108,2011,Mid,0.76594
8/23/2011,12:42,NOAA,22.36,24.08,41.7048,-83.3862,2011,Mid,0.08388
8/23/2011,10:03,NOAA,66.91,109.2,41.754,-83.3187,2011,Mid,0.16157
8/23/2011,1:27,NOAA,31.45,49.34,41.7638,-83.4032,2011,Mid,0.09465
8/23/2011,11:57,NOAA,14.45,18.88,41.8043,-83.2557,2011,Mid,0.23963
8/23/2011,11:15,NOAA,21.33,24.1,41.8318,-83.1968,2011,Mid,0.30461
8/23/2011,10:38,NOAA,24.41,42.2,41.8595,-83.2638,2011,Mid,0.26264
8/23/2011,9:16,NOAA,40.09,41.82,41.8852,-83.3331,2011,Mid,0.23301
8/30/2011,,ODNR,NA,13.68,41.4493,-82.6198,2011,Mid,0.88506
8/30/2011,,ODNR,NA,0,41.5275,-82.601,2011,Mid,0.88493
8/30/2011,,ODNR,NA,8.6,41.6345,-82.7635,2011,Mid,0.70887
8/30/2011,,ODNR,157.4,NA,41.7022,-83.2478,2011,Mid,0.22194
8/30/2011,,ODNR,NA,13.56,41.768,-83.3012,2011,Mid,0.18304
8/30/2011,10:55,Toledo,NA,45.99,41.7888,-83.3557,2011,Mid,0.14671
8/30/2011,,ODNR,179.7,3.59,41.8393,-83.055,2011,Mid,0.43859
8/30/2011,,ODNR,NA,8.73,41.8478,-83.136,2011,Mid,0.3664
9/9/2011,,ODNR,NA,4.16,41.4493,-82.6198,2011,Late,0.88506
9/9/2011,,ODNR,NA,4.96,41.5275,-82.601,2011,Late,0.88493
9/9/2011,,ODNR,NA,20.24,41.571,-82.7708,2011,Late,0.71002
9/9/2011,,ODNR,NA,19.24,41.6345,-82.7635,2011,Late,0.70887
9/9/2011,,ODNR,101.4,6.25,41.7022,-83.2478,2011,Late,0.22194
9/9/2011,,ODNR,NA,2.79,41.768,-83.3012,2011,Late,0.18304
9/9/2011,,ODNR,51.9,3.76,41.8393,-83.055,2011,Late,0.43859
9/9/2011,,ODNR,NA,4.54,41.8478,-83.136,2011,Late,0.3664
9/12/2011,13:20,NOAA,74.29,23.65,41.5925,-82.7108,2011,Late,0.76594
9/12/2011,12:55,NOAA,132.53,92.52,41.6453,-82.8108,2011,Late,0.66084
9/12/2011,12:25,NOAA,105.97,60.02,41.7177,-83.4237,2011,Late,0.05065
9/12/2011,14:15,NOAA,104.83,58.7,41.754,-83.3187,2011,Late,0.16157
9/12/2011,15:41,NOAA,32.97,23.26,41.8043,-83.2557,2011,Late,0.23963
9/12/2011,15:18,NOAA,23.01,19.95,41.8318,-83.1968,2011,Late,0.30461
9/12/2011,11:49,NOAA,45.08,20.19,41.834,-83.363,2011,Late,0.17409
9/12/2011,14:49,NOAA,76.95,23.71,41.8595,-83.2638,2011,Late,0.26264
9/12/2011,13:15,NOAA,105.97,29.04,41.8852,-83.3331,2011,Late,0.23301
9/14/2011,12:28,Toledo,137.4,28.43,41.7156,-83.4554,2011,Late,0.02391
9/14/2011,13:00,Toledo,128,27.12,41.7332,-83.2962,2011,Late,0.17732
9/14/2011,11:52,Toledo,77.8,10.22,41.742,-83.4014,2011,Late,0.08209
9/14/2011,9:40,Toledo,50.3,6.98,41.7501,-83.1036,2011,Late,0.36998
9/14/2011,11:04,Toledo,50.5,8.83,41.7887,-83.3556,2011,Late,0.14673
9/14/2011,10:21,Toledo,21.1,7.81,41.8207,-83.1853,2011,Late,0.31034
9/22/2011,,ODNR,NA,22.12,41.4493,-82.6198,2011,Late,0.88506
9/22/2011,,ODNR,NA,40.32,41.5275,-82.601,2011,Late,0.88493
9/22/2011,,ODNR,NA,23.83,41.571,-82.7708,2011,Late,0.71002
9/22/2011,,ODNR,NA,10.61,41.6345,-82.7635,2011,Late,0.70887
9/22/2011,,ODNR,93.9,4.18,41.7022,-83.2478,2011,Late,0.22194
9/22/2011,,ODNR,NA,0,41.768,-83.3012,2011,Late,0.18304
9/22/2011,,ODNR,485.7,3.44,41.8393,-83.055,2011,Late,0.43859
9/22/2011,,ODNR,NA,3.2,41.8478,-83.136,2011,Late,0.3664
9/27/2011,12:14,Toledo,118.2,11.13,41.7156,-83.4554,2011,Late,0.02391
9/27/2011,12:53,Toledo,65.7,7.5,41.7335,-83.2969,2011,Late,0.1767
9/27/2011,11:34,Toledo,92.9,10.71,41.742,-83.4014,2011,Late,0.08209
9/27/2011,9:27,Toledo,27.9,8.81,41.7501,-83.1036,2011,Late,0.36998
9/27/2011,11:05,Toledo,77.6,6.01,41.7887,-83.3556,2011,Late,0.14673
9/27/2011,10:09,Toledo,29,10.84,41.8207,-83.1853,2011,Late,0.31034
10/4/2011,,ODNR,NA,1.67,41.4493,-82.6198,2011,Late,0.88506
10/4/2011,,ODNR,NA,9.4,41.5275,-82.601,2011,Late,0.88493
10/4/2011,,ODNR,NA,9.76,41.571,-82.7708,2011,Late,0.71002
10/4/2011,,ODNR,NA,3.6,41.6345,-82.7635,2011,Late,0.70887
10/4/2011,,ODNR,94.8,1.52,41.7022,-83.2478,2011,Late,0.22194
10/4/2011,,ODNR,NA,8.65,41.768,-83.3012,2011,Late,0.18304
10/4/2011,,ODNR,151.7,2.19,41.8393,-83.055,2011,Late,0.43859
10/4/2011,,ODNR,NA,2.96,41.8478,-83.136,2011,Late,0.3664
10/11/2011,12:47,Toledo,144,11.18,41.7158,-83.4553,2011,Late,0.02413
10/11/2011,13:35,Toledo,111.6,83.09,41.7335,-83.2969,2011,Late,0.1767
10/11/2011,12:20,Toledo,105.9,30.02,41.7421,-83.4014,2011,Late,0.08214
10/11/2011,9:42,Toledo,27.5,29.76,41.7504,-83.1043,2011,Late,0.36933
10/11/2011,11:28,Toledo,38.4,33.58,41.7891,-83.3554,2011,Late,0.14713
10/11/2011,10:43,Toledo,15.7,13.33,41.8209,-83.1858,2011,Late,0.30996
10/25/2011,13:29,NOAA,17.1,12.27,41.7042,-83.386,2011,Late,0.08402
10/25/2011,15:46,NOAA,89.74,2.99,41.7178,-83.4234,2011,Late,0.05097
10/25/2011,14:45,NOAA,125.94,2.59,41.7541,-83.3192,2011,Late,0.16114
10/25/2011,14:18,NOAA,20.27,4.43,41.764,-83.4021,2011,Late,0.09557
10/25/2011,9:21,NOAA,23.55,7.31,41.8036,-83.2554,2011,Late,0.23958
10/25/2011,10:39,NOAA,21.5,13.05,41.8338,-83.1917,2011,Late,0.31006
10/25/2011,13:08,NOAA,20.89,3.6,41.8595,-83.2635,2011,Late,0.26287
10/25/2011,15:11,NOAA,121.65,6.77,41.8852,-83.3325,2011,Late,0.23336
3/5/2012,,NOAA,30.02,NA,41.7177,-83.4235,2012,Early,0.05084
3/5/2012,,NOAA,18.71,NA,41.8347,-83.3631,2012,Early,0.17459
4/13/2012,12:14,Toledo,134.6,55.92,41.7159,-83.4551,2012,Early,0.02433
4/13/2012,4:13,Toledo,19.9,3.5,41.7333,-83.2972,2012,Early,0.17636
4/13/2012,13:02,Toledo,46.1,6.87,41.7423,-83.4015,2012,Early,0.08217
4/13/2012,3:29,Toledo,16.5,6.82,41.75,-83.1047,2012,Early,0.36887
4/13/2012,2:02,Toledo,35.5,2.86,41.7901,-83.3561,2012,Early,0.14722
4/13/2012,2:46,Toledo,17.9,38.93,41.8208,-83.1861,2012,Early,0.30965
5/1/2012,9:56,Toledo,66.4,48.08,41.7157,-83.4545,2012,Early,0.02454
5/1/2012,13:58,Toledo,28.9,4.86,41.7334,-83.2976,2012,Early,0.17599
5/1/2012,10:48,Toledo,47.5,28.8,41.7423,-83.4011,2012,Early,0.0825
5/1/2012,13:13,Toledo,15,4.52,41.75,-83.1042,2012,Early,0.36937
5/1/2012,11:18,Toledo,43,25.32,41.7887,-83.3552,2012,Early,0.14704
5/1/2012,12:08,Toledo,9.2,1.58,41.8207,-83.1853,2012,Early,0.31034
5/11/2012,,ODNR,NA,18.19,41.4493,-82.6198,2012,Early,0.88506
5/11/2012,,ODNR,NA,2.45,41.5275,-82.601,2012,Early,0.88493
5/11/2012,,ODNR,NA,7.16,41.571,-82.7708,2012,Early,0.71002
5/11/2012,,ODNR,NA,2.45,41.6345,-82.7635,2012,Early,0.70887
5/11/2012,,ODNR,26.7,3.84,41.7022,-83.2478,2012,Early,0.22194
5/11/2012,,ODNR,NA,1.74,41.768,-83.3012,2012,Early,0.18304
5/11/2012,,ODNR,14.5,1.28,41.8393,-83.055,2012,Early,0.43859
5/11/2012,,ODNR,NA,0.75,41.8478,-83.136,2012,Early,0.3664
5/15/2012,12:00,Toledo,50.2,29.92,41.7157,-83.4545,2012,Early,0.02454
5/15/2012,12:00,Toledo,25.7,4.7,41.7334,-83.2976,2012,Early,0.17599
5/15/2012,12:00,Toledo,89.7,44.68,41.7423,-83.4008,2012,Early,0.08275
5/15/2012,12:00,Toledo,12.7,4.13,41.75,-83.1042,2012,Early,0.36937
5/15/2012,10:08,NOAA,8.25,3.05,41.7541,-83.3192,2012,Early,0.16114
5/15/2012,12:00,Toledo,16.6,8.65,41.7887,-83.3552,2012,Early,0.14704
5/15/2012,12:00,Toledo,16.7,3.32,41.8207,-83.1853,2012,Early,0.31034
5/15/2012,11:31,NOAA,23.16,5.73,41.8338,-83.1917,2012,Early,0.31006
5/15/2012,11:02,NOAA,22.52,2.24,41.8595,-83.2635,2012,Early,0.26287
5/15/2012,10:40,NOAA,16.21,3.67,41.8852,-83.3325,2012,Early,0.23336
5/23/2012,,ODNR,NA,5.94,41.4493,-82.6198,2012,Early,0.88506
5/23/2012,,ODNR,NA,1.34,41.5275,-82.601,2012,Early,0.88493
5/23/2012,,ODNR,NA,1.9,41.571,-82.7708,2012,Early,0.71002
5/23/2012,,ODNR,NA,2.7,41.6345,-82.7635,2012,Early,0.70887
5/23/2012,10:43,Toledo,39.3,17.21,41.7423,-83.4008,2012,Early,0.08275
5/24/2012,,ODNR,31.3,5.68,41.7022,-83.2478,2012,Early,0.22194
5/24/2012,,ODNR,NA,1.49,41.768,-83.3012,2012,Early,0.18304
5/24/2012,,ODNR,26,1.23,41.8393,-83.055,2012,Early,0.43859
5/24/2012,,ODNR,NA,1.4,41.8478,-83.136,2012,Early,0.3664
5/31/2012,11:50,NOAA,12.81,4.86,41.7042,-83.386,2012,Early,0.08402
5/31/2012,9:32,Toledo,46.8,11.6,41.7423,-83.4008,2012,Early,0.08275
5/31/2012,12:15,NOAA,77.08,11.81,41.764,-83.4021,2012,Early,0.09557
5/31/2012,11:15,NOAA,42.01,6.07,41.8036,-83.2554,2012,Early,0.23958
5/31/2012,12:53,NOAA,42.54,3.61,41.8347,-83.3631,2012,Early,0.17459
6/4/2012,14:13,Toledo,132.8,42.59,41.7156,-83.4547,2012,Early,0.02434
6/4/2012,10:44,Toledo,72.1,6.19,41.7335,-83.2968,2012,Early,0.1768
6/4/2012,13:44,Toledo,58.9,6.11,41.7423,-83.4008,2012,Early,0.08275
6/4/2012,11:33,Toledo,35.8,4.52,41.7507,-83.1035,2012,Early,0.37016
6/4/2012,13:15,Toledo,71.5,3.4,41.7887,-83.3557,2012,Early,0.14665
6/4/2012,12:17,Toledo,26,5.38,41.8209,-83.1855,2012,Early,0.31024
6/7/2012,,ODNR,NA,21.47,41.4493,-82.6198,2012,Early,0.88506
6/7/2012,,ODNR,NA,5.92,41.5275,-82.601,2012,Early,0.88493
6/7/2012,,ODNR,NA,3.15,41.571,-82.7708,2012,Early,0.71002
6/7/2012,,ODNR,NA,4.67,41.6345,-82.7635,2012,Early,0.70887
6/7/2012,,ODNR,60.9,3.02,41.7022,-83.2478,2012,Early,0.22194
6/7/2012,,ODNR,NA,3.51,41.768,-83.3012,2012,Early,0.18304
6/7/2012,,ODNR,21.5,0.92,41.8393,-83.055,2012,Early,0.43859
6/7/2012,,ODNR,NA,3.28,41.8478,-83.136,2012,Early,0.3664
6/11/2012,11:59,NOAA,9.35,5.3,41.6453,-82.8108,2012,Early,0.66084
6/11/2012,10:37,NOAA,31.57,23.59,41.7177,-83.4235,2012,Early,0.05084
