Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	WT3072         	BOONE / SOUTHEAST / YADKIN-PEE DEE                                                                                                                                            	NC DE&NR                 	North Carolina                	Watauga                       	 36.166667	-81.5      	03040101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3073         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	     36.25	-81.766667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          144	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3074         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.133333	-81.75     	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3075         	BOONE / SOUTHEAST / YADKIN-PEE DEE                                                                                                                                            	NC DE&NR                 	North Carolina                	Watauga                       	 36.183333	-81.583333 	03040101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3076         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	     36.25	-81.733333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          304	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3077         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.216667	-81.733333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          204	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3078         	VALLE CRUCIS / TENNESSEE / HOLSTON                                                                                                                                            	NC DE&NR                 	North Carolina                	Watauga                       	 36.183333	-81.766667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          670	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3079         	BOONE / SOUTHEAST / YADKIN-PEE DEE                                                                                                                                            	NC DE&NR                 	North Carolina                	Watauga                       	 36.216667	-81.566667 	05050001	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          160	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3080         	BOONE / OHIO / KANAWHA                                                                                                                                                        	NC DE&NR                 	North Carolina                	Watauga                       	    36.245	-81.720833 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          694	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3082         	COVE CREEK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Watauga                       	   36.2875	-81.904167 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          204	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3083         	SUGAR GROVE / TENNESSEE / HOLSTON                                                                                                                                             	NC DE&NR                 	North Carolina                	Watauga                       	 36.284722	-81.904167 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          304	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	WT3084         	BOONE / TENNESSEE / HOLSTON                                                                                                                                                   	NC DE&NR                 	North Carolina                	Watauga                       	 36.172222	-81.784722 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
