Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
131TVAC 	360110         	BRIDGE ON ROAD NEAR FRANK CHURCH / FRENCH BROAD RIVER BASIN / NORTH TOE RIVER 60.9                                                                                            	TENN VALLEY AUTHORITY    	North Carolina                	Avery                         	 36.065556	-82.000278 	06010108	               	              	        	                                                            	5365                                    	/TYPA/AMBNT/STREAM                                               	            0	FEET                	S	 	none
21NC37GW	AV1004         	CROSSNORE / SOUTHEAST / FRENCH BROAD                                                                                                                                          	NC DE&NR                 	North Carolina                	Avery                         	 36.024722	-81.925556 	03050101	               	              	        	                                                            	H79T5,100AV1004                         	/TYPA/AMBNT/WELL                                                 	          400	FEET                	 	G	none
21NC37GW	AV1059         	LINVILLE / SOUTHEAST / HOLSTON                                                                                                                                                	NC DE&NR                 	North Carolina                	Avery                         	 36.081944	-81.883333 	03050101	               	              	        	                                                            	H78D8,100AV1059                         	/TYPA/AMBNT/WELL                                                 	          300	FEET                	 	G	none
21NC37GW	AV1060         	BANNER ELK / SOUTHEAST / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.171944	-81.871667 	06010103	               	              	        	                                                            	F78W1,100AV1060                         	/TYPA/AMBNT/WELL                                                 	          160	FEET                	 	G	none
21NC37GW	AV1254         	CRANBERRY NC / SOUTHEAST / WATAUGA                                                                                                                                            	NC DE&NR                 	North Carolina                	Avery                         	 36.135833	-81.972778 	06010103	               	              	        	                                                            	G79G2                                   	/TYPA/AMBNT/WELL                                                 	          300	FEET                	 	G	none
21NC37GW	AV2041         	BANNER ELK / TENNESSEE / ROANOKE                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.166667	-81.866667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          104	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2042         	BOONE / SOUTHEAST / CATAWBA                                                                                                                                                   	NC DE&NR                 	North Carolina                	Avery                         	 36.066667	-81.85     	03050101	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          504	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2043         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	     36.15	-81.866667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          264	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2045         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.170833	-81.854167 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          124	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2046         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.166667	-81.866667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2047         	BANNER ELK / TENNESSEE / HOLSTON                                                                                                                                              	NC DE&NR                 	North Carolina                	Avery                         	 36.166667	-81.866667 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2048         	ELK PARK / TENNESSEE / HOLSTON                                                                                                                                                	NC DE&NR                 	North Carolina                	Avery                         	 36.151389	-81.958333 	06010103	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          175	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	AV2049         	NEWLAND / TENNESSEE / FRENCH BROAD                                                                                                                                            	NC DE&NR                 	North Carolina                	Avery                         	 36.045833	-81.945833 	06010108	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          200	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
