Agency  	Station        	Station Name                                                                                                                                                                  	Agency Name              	State Name                    	County Name                   	  Latitude	Longitude  	HUC     	Rchmile Segment	Miles Up Reach	Rchonoff	Rchname                                                     	Station Alias                           	Station Type                                                     	Station Depth	Depth Units         	S	G	Description
21NC37GW	CU1069         	SPRING LAKE / SOUTHEAST / CAPE FEAR                                                                                                                                           	NC DE&NR                 	North Carolina                	Cumberland                    	 35.167778	-78.970833 	03030004	               	              	        	                                                            	R43X3,100CU1069                         	/TYPA/AMBNT/WELL                                                 	           90	FEET                	 	G	none
21NC37GW	CU2384         	CUMBERLAND COUNTY / SOUTHEAST / CAPE FEAR RIVER                                                                                                                               	NC DE&NR                 	North Carolina                	Cumberland                    	 34.973611	-78.841667 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          128	FEET                	 	G	none
21NC37GW	CU2385         	CUMBERLAND COUNTY / SOUTHEAST / CAPE FEAR RIVER                                                                                                                               	NC DE&NR                 	North Carolina                	Cumberland                    	 35.083333	-79.086111 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	          400	FEET                	 	G	none
21NC37GW	CU2406         	CEDAR CREEK / SOUTHEAST / CAPE FEAR                                                                                                                                           	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9875	-78.754167 	03030004	               	              	        	                                                            	U41A1,100CU2406                         	/TYPA/AMBNT/WELL                                                 	           29	FEET                	 	G	none
21NC37GW	CU2407         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	 34.883333	-78.85     	03030005	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           65	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2409         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	 34.969722	-78.767222 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           17	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2426         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	 35.083333	-78.916667 	03030004	               	              	        	                                                            	S43                                     	/TYPA/AMBNT/WELL                                                 	           55	FEET                	 	G	W. J. TAYLOR C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2427         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	     34.95	-78.866667 	03030004	               	              	        	                                                            	U42L                                    	/TYPA/AMBNT/WELL                                                 	          107	FEET                	 	G	KENNY TEW C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2428         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	      35.1	-78.85     	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           63	FEET                	 	G	COLEMAN REALTY CO. C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2429         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	     35.05	-79        	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           67	FEET                	 	G	HARVEY H. BUNCE C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2430         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	 34.866667	-78.833333 	03030005	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           80	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2431         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	        35	-79        	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           71	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2432         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9825	-78.784167 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           23	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2433         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9825	-78.784167 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           21	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2434         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9825	-78.784167 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           20	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2435         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9825	-78.784167 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           20	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2436         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9825	-78.784167 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           20	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2437         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	   34.9825	-78.784167 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           19	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2438         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	 35.033333	-79.033333 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           66	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NC37GW	CU2439         	FAYETTEVILLE / SOUTHEAST / CAPE FEAR                                                                                                                                          	NC DE&NR                 	North Carolina                	Cumberland                    	        35	-78.983333 	03030004	               	              	        	                                                            	none                                    	/TYPA/AMBNT/WELL                                                 	           80	FEET                	 	G	C/INT C/TYP C/DIA C/WAL  G/INT G/PLA G/MAT SC/INT SC/TYP SC/SLT SCR/OH
21NCGWNW	CU2406         	CEDAR CREEK / SOUTHEAST / CAPE FEAR                                                                                                                                           	NC ENV. HTH. NAT. RES.   	North Carolina                	Cumberland                    	   34.9875	-78.754167 	03030004	               	              	        	                                                            	U41A1,100CU2406                         	/TYPA/AMBNT/WELL                                                 	           29	FEET                	 	G	none
